station_id,stationname,date,daytype,rides
40450,95th/Dan Ryan,02/03/2024,A,2882
40450,95th/Dan Ryan,02/04/2024,U,2314
40450,95th/Dan Ryan,02/05/2024,W,4421
40450,95th/Dan Ryan,02/06/2024,W,4633
40450,95th/Dan Ryan,02/07/2024,W,4752
40450,95th/Dan Ryan,02/08/2024,W,4717
40450,95th/Dan Ryan,02/09/2024,W,4454
40450,95th/Dan Ryan,02/10/2024,A,2946
40450,95th/Dan Ryan,02/11/2024,U,2307
40450,95th/Dan Ryan,02/12/2024,W,4150
40450,95th/Dan Ryan,02/13/2024,W,4705
40450,95th/Dan Ryan,02/14/2024,W,4610
40450,95th/Dan Ryan,02/15/2024,W,4428
40450,95th/Dan Ryan,02/16/2024,W,4232
40450,95th/Dan Ryan,02/17/2024,A,2714
40450,95th/Dan Ryan,02/18/2024,U,2170
40450,95th/Dan Ryan,02/19/2024,W,3352
40450,95th/Dan Ryan,02/20/2024,W,4524
40450,95th/Dan Ryan,02/21/2024,W,4307
40450,95th/Dan Ryan,02/22/2024,W,4514
40450,95th/Dan Ryan,02/23/2024,W,4422
40450,95th/Dan Ryan,02/24/2024,A,2705
40450,95th/Dan Ryan,02/25/2024,U,2188
40450,95th/Dan Ryan,02/26/2024,W,4326
40450,95th/Dan Ryan,02/27/2024,W,4579
40450,95th/Dan Ryan,02/28/2024,W,4308
40450,95th/Dan Ryan,02/29/2024,W,4446
40460,Merchandise Mart,02/01/2024,W,4497
40460,Merchandise Mart,02/02/2024,W,2406
40460,Merchandise Mart,02/03/2024,A,1429
40460,Merchandise Mart,02/04/2024,U,934
40460,Merchandise Mart,02/05/2024,W,3339
40460,Merchandise Mart,02/06/2024,W,4485
40460,Merchandise Mart,02/07/2024,W,4313
40460,Merchandise Mart,02/08/2024,W,4192
40460,Merchandise Mart,02/09/2024,W,2433
40460,Merchandise Mart,02/10/2024,A,1212
40460,Merchandise Mart,02/11/2024,U,881
40460,Merchandise Mart,02/12/2024,W,2976
40460,Merchandise Mart,02/13/2024,W,4525
40460,Merchandise Mart,02/14/2024,W,4252
40460,Merchandise Mart,02/15/2024,W,4294
40460,Merchandise Mart,02/16/2024,W,2237
40460,Merchandise Mart,02/17/2024,A,1236
40460,Merchandise Mart,02/18/2024,U,932
40460,Merchandise Mart,02/19/2024,W,2181
40460,Merchandise Mart,02/20/2024,W,4540
40460,Merchandise Mart,02/21/2024,W,4366
40460,Merchandise Mart,02/22/2024,W,4472
40460,Merchandise Mart,02/23/2024,W,2509
40460,Merchandise Mart,02/24/2024,A,1320
40460,Merchandise Mart,02/25/2024,U,861
40460,Merchandise Mart,02/26/2024,W,3194
40460,Merchandise Mart,02/27/2024,W,4481
40460,Merchandise Mart,02/28/2024,W,4060
40460,Merchandise Mart,02/29/2024,W,4363
40470,Racine,02/01/2024,W,739
40470,Racine,02/02/2024,W,712
40470,Racine,02/03/2024,A,338
40470,Racine,02/04/2024,U,222
40470,Racine,02/05/2024,W,672
40470,Racine,02/06/2024,W,756
40470,Racine,02/07/2024,W,745
40470,Racine,02/08/2024,W,775
40470,Racine,02/09/2024,W,458
40470,Racine,02/10/2024,A,350
40470,Racine,02/11/2024,U,237
40470,Racine,02/12/2024,W,664
40470,Racine,02/13/2024,W,799
40470,Racine,02/14/2024,W,796
40470,Racine,02/15/2024,W,787
40470,Racine,02/16/2024,W,761
40470,Racine,02/17/2024,A,339
40470,Racine,02/18/2024,U,250
40470,Racine,02/19/2024,W,325
40470,Racine,02/20/2024,W,809
40470,Racine,02/21/2024,W,832
40470,Racine,02/22/2024,W,852
40470,Racine,02/23/2024,W,713
40470,Racine,02/24/2024,A,295
40470,Racine,02/25/2024,U,253
40470,Racine,02/26/2024,W,711
40470,Racine,02/27/2024,W,737
40470,Racine,02/28/2024,W,777
40470,Racine,02/29/2024,W,712
40480,Cicero-Lake,02/01/2024,W,699
40480,Cicero-Lake,02/02/2024,W,681
40480,Cicero-Lake,02/03/2024,A,537
40480,Cicero-Lake,02/04/2024,U,370
40480,Cicero-Lake,02/05/2024,W,653
40480,Cicero-Lake,02/06/2024,W,669
40480,Cicero-Lake,02/07/2024,W,691
40480,Cicero-Lake,02/08/2024,W,713
40480,Cicero-Lake,02/09/2024,W,707
40480,Cicero-Lake,02/10/2024,A,481
40480,Cicero-Lake,02/11/2024,U,363
40480,Cicero-Lake,02/12/2024,W,635
40480,Cicero-Lake,02/13/2024,W,691
40480,Cicero-Lake,02/14/2024,W,707
40480,Cicero-Lake,02/15/2024,W,684
40480,Cicero-Lake,02/16/2024,W,700
40480,Cicero-Lake,02/17/2024,A,478
40480,Cicero-Lake,02/18/2024,U,380
40480,Cicero-Lake,02/19/2024,W,554
40480,Cicero-Lake,02/20/2024,W,753
40480,Cicero-Lake,02/21/2024,W,766
40480,Cicero-Lake,02/22/2024,W,732
40480,Cicero-Lake,02/23/2024,W,735
40480,Cicero-Lake,02/24/2024,A,474
40480,Cicero-Lake,02/25/2024,U,369
40480,Cicero-Lake,02/26/2024,W,775
40480,Cicero-Lake,02/27/2024,W,761
40480,Cicero-Lake,02/28/2024,W,710
40480,Cicero-Lake,02/29/2024,W,713
40490,Grand/Milwaukee,02/01/2024,W,1892
40490,Grand/Milwaukee,02/02/2024,W,1501
40490,Grand/Milwaukee,02/03/2024,A,1268
40490,Grand/Milwaukee,02/04/2024,U,1006
40490,Grand/Milwaukee,02/05/2024,W,1412
40490,Grand/Milwaukee,02/06/2024,W,1795
40490,Grand/Milwaukee,02/07/2024,W,1764
40490,Grand/Milwaukee,02/08/2024,W,1899
40490,Grand/Milwaukee,02/09/2024,W,1632
40490,Grand/Milwaukee,02/10/2024,A,1253
40490,Grand/Milwaukee,02/11/2024,U,897
40490,Grand/Milwaukee,02/12/2024,W,1413
40490,Grand/Milwaukee,02/13/2024,W,1783
40490,Grand/Milwaukee,02/14/2024,W,1768
40490,Grand/Milwaukee,02/15/2024,W,1807
40490,Grand/Milwaukee,02/16/2024,W,1526
40490,Grand/Milwaukee,02/17/2024,A,1154
40490,Grand/Milwaukee,02/18/2024,U,900
40490,Grand/Milwaukee,02/19/2024,W,1186
40490,Grand/Milwaukee,02/20/2024,W,1753
40490,Grand/Milwaukee,02/21/2024,W,1759
40490,Grand/Milwaukee,02/22/2024,W,1949
40490,Grand/Milwaukee,02/23/2024,W,1452
40490,Grand/Milwaukee,02/24/2024,A,1224
40490,Grand/Milwaukee,02/25/2024,U,949
40490,Grand/Milwaukee,02/26/2024,W,1467
40490,Grand/Milwaukee,02/27/2024,W,1755
40490,Grand/Milwaukee,02/28/2024,W,1688
40490,Grand/Milwaukee,02/29/2024,W,1852
40510,Garfield-South Elevated,02/01/2024,W,656
40510,Garfield-South Elevated,02/02/2024,W,643
40510,Garfield-South Elevated,02/03/2024,A,407
40510,Garfield-South Elevated,02/04/2024,U,303
40510,Garfield-South Elevated,02/05/2024,W,624
40510,Garfield-South Elevated,02/06/2024,W,658
40510,Garfield-South Elevated,02/07/2024,W,643
40510,Garfield-South Elevated,02/08/2024,W,595
40510,Garfield-South Elevated,02/09/2024,W,576
40510,Garfield-South Elevated,02/10/2024,A,381
40510,Garfield-South Elevated,02/11/2024,U,340
40510,Garfield-South Elevated,02/12/2024,W,577
40510,Garfield-South Elevated,02/13/2024,W,628
40510,Garfield-South Elevated,02/14/2024,W,684
40510,Garfield-South Elevated,02/15/2024,W,682
40510,Garfield-South Elevated,02/16/2024,W,623
40510,Garfield-South Elevated,02/17/2024,A,356
40510,Garfield-South Elevated,02/18/2024,U,379
40510,Garfield-South Elevated,02/19/2024,W,490
40510,Garfield-South Elevated,02/20/2024,W,674
40510,Garfield-South Elevated,02/21/2024,W,694
40510,Garfield-South Elevated,02/22/2024,W,655
40510,Garfield-South Elevated,02/23/2024,W,623
40510,Garfield-South Elevated,02/24/2024,A,368
40510,Garfield-South Elevated,02/25/2024,U,318
40510,Garfield-South Elevated,02/26/2024,W,680
40510,Garfield-South Elevated,02/27/2024,W,670
40510,Garfield-South Elevated,02/28/2024,W,633
40510,Garfield-South Elevated,02/29/2024,W,616
40520,Foster,02/01/2024,W,384
40520,Foster,02/02/2024,W,420
40520,Foster,02/03/2024,A,392
40520,Foster,02/04/2024,U,237
40520,Foster,02/05/2024,W,299
40520,Foster,02/06/2024,W,342
40520,Foster,02/07/2024,W,336
40520,Foster,02/08/2024,W,439
40520,Foster,02/09/2024,W,468
40520,Foster,02/10/2024,A,358
40520,Foster,02/11/2024,U,259
40520,Foster,02/12/2024,W,312
40520,Foster,02/13/2024,W,387
40520,Foster,02/14/2024,W,439
40520,Foster,02/15/2024,W,387
40520,Foster,02/16/2024,W,441
40520,Foster,02/17/2024,A,355
40520,Foster,02/18/2024,U,264
40520,Foster,02/19/2024,W,335
40520,Foster,02/20/2024,W,387
40520,Foster,02/21/2024,W,392
40520,Foster,02/22/2024,W,367
40520,Foster,02/23/2024,W,442
40520,Foster,02/24/2024,A,334
40520,Foster,02/25/2024,U,238
40520,Foster,02/26/2024,W,319
40520,Foster,02/27/2024,W,384
40520,Foster,02/28/2024,W,351
40520,Foster,02/29/2024,W,350
40530,Diversey,02/01/2024,W,3368
40530,Diversey,02/02/2024,W,2337
40530,Diversey,02/03/2024,A,1858
40530,Diversey,02/04/2024,U,1122
40530,Diversey,02/05/2024,W,2575
40530,Diversey,02/06/2024,W,3492
40530,Diversey,02/07/2024,W,3432
40530,Diversey,02/08/2024,W,3365
40530,Diversey,02/09/2024,W,2495
40530,Diversey,02/10/2024,A,1808
40530,Diversey,02/11/2024,U,1214
40530,Diversey,02/12/2024,W,2522
40530,Diversey,02/13/2024,W,3495
40530,Diversey,02/14/2024,W,3340
40530,Diversey,02/15/2024,W,3274
40530,Diversey,02/16/2024,W,2350
40530,Diversey,02/17/2024,A,1661
40530,Diversey,02/18/2024,U,1248
40530,Diversey,02/19/2024,W,2039
40530,Diversey,02/20/2024,W,3340
40530,Diversey,02/21/2024,W,3351
40530,Diversey,02/22/2024,W,3369
40530,Diversey,02/23/2024,W,2426
40530,Diversey,02/24/2024,A,1696
40530,Diversey,02/25/2024,U,1105
40530,Diversey,02/26/2024,W,2584
40530,Diversey,02/27/2024,W,3406
40530,Diversey,02/28/2024,W,3208
40530,Diversey,02/29/2024,W,3264
40540,Wilson,02/01/2024,W,5686
40540,Wilson,02/02/2024,W,4808
40540,Wilson,02/03/2024,A,3712
40540,Wilson,02/04/2024,U,2872
40540,Wilson,02/05/2024,W,4908
40540,Wilson,02/06/2024,W,5472
40540,Wilson,02/07/2024,W,5568
40540,Wilson,02/08/2024,W,5613
40540,Wilson,02/09/2024,W,4938
40540,Wilson,02/10/2024,A,3789
40540,Wilson,02/11/2024,U,2691
40540,Wilson,02/12/2024,W,4848
40540,Wilson,02/13/2024,W,5530
40540,Wilson,02/14/2024,W,5703
40540,Wilson,02/15/2024,W,5554
40540,Wilson,02/16/2024,W,4807
40540,Wilson,02/17/2024,A,3697
40540,Wilson,02/18/2024,U,2770
40540,Wilson,02/19/2024,W,3735
40540,Wilson,02/20/2024,W,5408
40540,Wilson,02/21/2024,W,5499
40540,Wilson,02/22/2024,W,5457
40540,Wilson,02/23/2024,W,4805
40540,Wilson,02/24/2024,A,3741
40540,Wilson,02/25/2024,U,2792
40540,Wilson,02/26/2024,W,5050
40540,Wilson,02/27/2024,W,5509
40540,Wilson,02/28/2024,W,5302
40540,Wilson,02/29/2024,W,5597
40550,Irving Park-O'Hare,02/01/2024,W,2416
40550,Irving Park-O'Hare,02/02/2024,W,2193
40550,Irving Park-O'Hare,02/03/2024,A,1418
40550,Irving Park-O'Hare,02/04/2024,U,1027
40550,Irving Park-O'Hare,02/05/2024,W,2211
40550,Irving Park-O'Hare,02/06/2024,W,2393
40550,Irving Park-O'Hare,02/07/2024,W,2559
40550,Irving Park-O'Hare,02/08/2024,W,2459
40550,Irving Park-O'Hare,02/09/2024,W,2284
40550,Irving Park-O'Hare,02/10/2024,A,1129
40550,Irving Park-O'Hare,02/11/2024,U,883
40550,Irving Park-O'Hare,02/12/2024,W,1864
40550,Irving Park-O'Hare,02/13/2024,W,2502
40550,Irving Park-O'Hare,02/14/2024,W,2531
40550,Irving Park-O'Hare,02/15/2024,W,2522
40550,Irving Park-O'Hare,02/16/2024,W,1769
40550,Irving Park-O'Hare,02/17/2024,A,1076
40550,Irving Park-O'Hare,02/18/2024,U,880
40550,Irving Park-O'Hare,02/19/2024,W,1747
40550,Irving Park-O'Hare,02/20/2024,W,2472
40550,Irving Park-O'Hare,02/21/2024,W,2578
40550,Irving Park-O'Hare,02/22/2024,W,2540
40550,Irving Park-O'Hare,02/23/2024,W,2309
40550,Irving Park-O'Hare,02/24/2024,A,1353
40550,Irving Park-O'Hare,02/25/2024,U,1097
40550,Irving Park-O'Hare,02/26/2024,W,2300
40550,Irving Park-O'Hare,02/27/2024,W,2476
40550,Irving Park-O'Hare,02/28/2024,W,2413
40550,Irving Park-O'Hare,02/29/2024,W,2505
40560,Jackson/State,02/01/2024,W,5016
40560,Jackson/State,02/02/2024,W,3024
40560,Jackson/State,02/03/2024,A,2092
40560,Jackson/State,02/04/2024,U,1524
40560,Jackson/State,02/05/2024,W,4627
40560,Jackson/State,02/06/2024,W,5049
40560,Jackson/State,02/07/2024,W,4861
40560,Jackson/State,02/08/2024,W,4968
40560,Jackson/State,02/09/2024,W,3035
40560,Jackson/State,02/10/2024,A,2073
40560,Jackson/State,02/11/2024,U,1388
40560,Jackson/State,02/12/2024,W,4365
40560,Jackson/State,02/13/2024,W,5223
40560,Jackson/State,02/14/2024,W,4945
40560,Jackson/State,02/15/2024,W,4773
40560,Jackson/State,02/16/2024,W,2836
40560,Jackson/State,02/17/2024,A,2023
40560,Jackson/State,02/18/2024,U,1821
40560,Jackson/State,02/19/2024,W,3658
40560,Jackson/State,02/20/2024,W,4909
40560,Jackson/State,02/21/2024,W,4801
40560,Jackson/State,02/22/2024,W,4883
40560,Jackson/State,02/23/2024,W,3159
40560,Jackson/State,02/24/2024,A,2061
40560,Jackson/State,02/25/2024,U,1391
40560,Jackson/State,02/26/2024,W,4359
40560,Jackson/State,02/27/2024,W,4939
40560,Jackson/State,02/28/2024,W,4770
40560,Jackson/State,02/29/2024,W,4845
40570,California/Milwaukee,02/01/2024,W,3177
40570,California/Milwaukee,02/02/2024,W,2573
40570,California/Milwaukee,02/03/2024,A,1945
40570,California/Milwaukee,02/04/2024,U,1259
40570,California/Milwaukee,02/05/2024,W,2518
40570,California/Milwaukee,02/06/2024,W,3093
40570,California/Milwaukee,02/07/2024,W,3074
40570,California/Milwaukee,02/08/2024,W,3245
40570,California/Milwaukee,02/09/2024,W,2587
40570,California/Milwaukee,02/10/2024,A,1865
40570,California/Milwaukee,02/11/2024,U,1239
40570,California/Milwaukee,02/12/2024,W,2387
40570,California/Milwaukee,02/13/2024,W,3248
40570,California/Milwaukee,02/14/2024,W,3081
40570,California/Milwaukee,02/15/2024,W,3130
40570,California/Milwaukee,02/16/2024,W,2478
40570,California/Milwaukee,02/17/2024,A,1808
40570,California/Milwaukee,02/18/2024,U,1374
40570,California/Milwaukee,02/19/2024,W,1972
40570,California/Milwaukee,02/20/2024,W,3158
40570,California/Milwaukee,02/21/2024,W,3210
40570,California/Milwaukee,02/22/2024,W,3188
40570,California/Milwaukee,02/23/2024,W,2558
40570,California/Milwaukee,02/24/2024,A,1785
40570,California/Milwaukee,02/25/2024,U,1347
40570,California/Milwaukee,02/26/2024,W,2562
40570,California/Milwaukee,02/27/2024,W,3091
40570,California/Milwaukee,02/28/2024,W,2964
40570,California/Milwaukee,02/29/2024,W,3102
40580,54th/Cermak,02/01/2024,W,1578
40580,54th/Cermak,02/02/2024,W,1471
40580,54th/Cermak,02/03/2024,A,907
40580,54th/Cermak,02/04/2024,U,657
40580,54th/Cermak,02/05/2024,W,1509
40580,54th/Cermak,02/06/2024,W,1705
40580,54th/Cermak,02/07/2024,W,1622
40580,54th/Cermak,02/08/2024,W,1626
40580,54th/Cermak,02/09/2024,W,1552
40580,54th/Cermak,02/10/2024,A,994
40580,54th/Cermak,02/11/2024,U,553
40580,54th/Cermak,02/12/2024,W,1492
40580,54th/Cermak,02/13/2024,W,1656
40580,54th/Cermak,02/14/2024,W,1742
40580,54th/Cermak,02/15/2024,W,1649
40580,54th/Cermak,02/16/2024,W,1474
40580,54th/Cermak,02/17/2024,A,864
40580,54th/Cermak,02/18/2024,U,709
40580,54th/Cermak,02/19/2024,W,1380
40580,54th/Cermak,02/20/2024,W,1696
40580,54th/Cermak,02/21/2024,W,1790
40580,54th/Cermak,02/22/2024,W,1691
40580,54th/Cermak,02/23/2024,W,1626
40580,54th/Cermak,02/24/2024,A,858
40580,54th/Cermak,02/25/2024,U,659
40580,54th/Cermak,02/26/2024,W,1621
40580,54th/Cermak,02/27/2024,W,1725
40580,54th/Cermak,02/28/2024,W,1632
40580,54th/Cermak,02/29/2024,W,1653
40590,Damen/Milwaukee,02/01/2024,W,3408
40590,Damen/Milwaukee,02/02/2024,W,2943
40590,Damen/Milwaukee,02/03/2024,A,2468
40590,Damen/Milwaukee,02/04/2024,U,1787
40590,Damen/Milwaukee,02/05/2024,W,2749
40590,Damen/Milwaukee,02/06/2024,W,3372
40590,Damen/Milwaukee,02/07/2024,W,3347
40590,Damen/Milwaukee,02/08/2024,W,3426
40590,Damen/Milwaukee,02/09/2024,W,3039
40590,Damen/Milwaukee,02/10/2024,A,2327
40590,Damen/Milwaukee,02/11/2024,U,1540
40590,Damen/Milwaukee,02/12/2024,W,2609
40590,Damen/Milwaukee,02/13/2024,W,3525
40590,Damen/Milwaukee,02/14/2024,W,3472
40590,Damen/Milwaukee,02/15/2024,W,3324
40590,Damen/Milwaukee,02/16/2024,W,3030
40590,Damen/Milwaukee,02/17/2024,A,2539
40590,Damen/Milwaukee,02/18/2024,U,1886
40590,Damen/Milwaukee,02/19/2024,W,2369
40590,Damen/Milwaukee,02/20/2024,W,3268
40590,Damen/Milwaukee,02/21/2024,W,3319
40590,Damen/Milwaukee,02/22/2024,W,3592
40590,Damen/Milwaukee,02/23/2024,W,2938
40590,Damen/Milwaukee,02/24/2024,A,2424
40590,Damen/Milwaukee,02/25/2024,U,1853
40590,Damen/Milwaukee,02/26/2024,W,2940
40590,Damen/Milwaukee,02/27/2024,W,3428
40590,Damen/Milwaukee,02/28/2024,W,3174
40590,Damen/Milwaukee,02/29/2024,W,3427
40600,Kostner,02/01/2024,W,335
40600,Kostner,02/02/2024,W,358
40600,Kostner,02/03/2024,A,189
40600,Kostner,02/04/2024,U,119
40600,Kostner,02/05/2024,W,273
40600,Kostner,02/06/2024,W,315
40600,Kostner,02/07/2024,W,324
40600,Kostner,02/08/2024,W,323
40600,Kostner,02/09/2024,W,291
40600,Kostner,02/10/2024,A,194
40600,Kostner,02/11/2024,U,132
40600,Kostner,02/12/2024,W,264
40600,Kostner,02/13/2024,W,311
40600,Kostner,02/14/2024,W,311
40600,Kostner,02/15/2024,W,337
40600,Kostner,02/16/2024,W,279
40600,Kostner,02/17/2024,A,185
40600,Kostner,02/18/2024,U,137
40600,Kostner,02/19/2024,W,209
40600,Kostner,02/20/2024,W,306
40600,Kostner,02/21/2024,W,318
40600,Kostner,02/22/2024,W,319
40600,Kostner,02/23/2024,W,320
40600,Kostner,02/24/2024,A,167
40600,Kostner,02/25/2024,U,171
40600,Kostner,02/26/2024,W,283
40600,Kostner,02/27/2024,W,339
40600,Kostner,02/28/2024,W,278
40600,Kostner,02/29/2024,W,295
40610,Ridgeland,02/01/2024,W,728
40610,Ridgeland,02/02/2024,W,591
40610,Ridgeland,02/03/2024,A,252
40610,Ridgeland,02/04/2024,U,161
40610,Ridgeland,02/05/2024,W,610
40610,Ridgeland,02/06/2024,W,767
40610,Ridgeland,02/07/2024,W,738
40610,Ridgeland,02/08/2024,W,705
40610,Ridgeland,02/09/2024,W,518
40610,Ridgeland,02/10/2024,A,261
40610,Ridgeland,02/11/2024,U,174
40610,Ridgeland,02/12/2024,W,627
40610,Ridgeland,02/13/2024,W,750
40610,Ridgeland,02/14/2024,W,733
40610,Ridgeland,02/15/2024,W,737
40610,Ridgeland,02/16/2024,W,590
40610,Ridgeland,02/17/2024,A,242
40610,Ridgeland,02/18/2024,U,225
40610,Ridgeland,02/19/2024,W,428
40610,Ridgeland,02/20/2024,W,744
40610,Ridgeland,02/21/2024,W,738
40610,Ridgeland,02/22/2024,W,758
40610,Ridgeland,02/23/2024,W,610
40610,Ridgeland,02/24/2024,A,264
40610,Ridgeland,02/25/2024,U,174
40610,Ridgeland,02/26/2024,W,668
40610,Ridgeland,02/27/2024,W,778
40610,Ridgeland,02/28/2024,W,696
40610,Ridgeland,02/29/2024,W,722
40630,Clark/Division,02/01/2024,W,4677
40630,Clark/Division,02/02/2024,W,4266
40630,Clark/Division,02/03/2024,A,3275
40630,Clark/Division,02/04/2024,U,2385
40630,Clark/Division,02/05/2024,W,4012
40630,Clark/Division,02/06/2024,W,4639
40630,Clark/Division,02/07/2024,W,4636
40630,Clark/Division,02/08/2024,W,4682
40630,Clark/Division,02/09/2024,W,3817
40630,Clark/Division,02/10/2024,A,3393
40630,Clark/Division,02/11/2024,U,2681
40630,Clark/Division,02/12/2024,W,3825
40630,Clark/Division,02/13/2024,W,4673
40630,Clark/Division,02/14/2024,W,4899
40630,Clark/Division,02/15/2024,W,4746
40630,Clark/Division,02/16/2024,W,4215
40630,Clark/Division,02/17/2024,A,3334
40630,Clark/Division,02/18/2024,U,2774
40630,Clark/Division,02/19/2024,W,3200
40630,Clark/Division,02/20/2024,W,4550
40630,Clark/Division,02/21/2024,W,4723
40630,Clark/Division,02/22/2024,W,4661
40630,Clark/Division,02/23/2024,W,4179
40630,Clark/Division,02/24/2024,A,3187
40630,Clark/Division,02/25/2024,U,2580
40630,Clark/Division,02/26/2024,W,4008
40630,Clark/Division,02/27/2024,W,4513
40630,Clark/Division,02/28/2024,W,4680
40630,Clark/Division,02/29/2024,W,4678
40650,North/Clybourn,02/01/2024,W,2935
40650,North/Clybourn,02/02/2024,W,2859
40650,North/Clybourn,02/03/2024,A,2429
40650,North/Clybourn,02/04/2024,U,1943
40650,North/Clybourn,02/05/2024,W,2599
40650,North/Clybourn,02/06/2024,W,2910
40650,North/Clybourn,02/07/2024,W,3054
40650,North/Clybourn,02/08/2024,W,2931
40650,North/Clybourn,02/09/2024,W,2726
40650,North/Clybourn,02/10/2024,A,2485
40650,North/Clybourn,02/11/2024,U,1761
40650,North/Clybourn,02/12/2024,W,2641
40650,North/Clybourn,02/13/2024,W,3080
40650,North/Clybourn,02/14/2024,W,2972
40650,North/Clybourn,02/15/2024,W,2857
40650,North/Clybourn,02/16/2024,W,2747
40650,North/Clybourn,02/17/2024,A,2417
40650,North/Clybourn,02/18/2024,U,1991
40650,North/Clybourn,02/19/2024,W,2400
40650,North/Clybourn,02/20/2024,W,2920
40650,North/Clybourn,02/21/2024,W,2888
40650,North/Clybourn,02/22/2024,W,2939
40650,North/Clybourn,02/23/2024,W,2766
40650,North/Clybourn,02/24/2024,A,2526
40650,North/Clybourn,02/25/2024,U,1903
40650,North/Clybourn,02/26/2024,W,2670
40650,North/Clybourn,02/27/2024,W,2856
40650,North/Clybourn,02/28/2024,W,2838
40650,North/Clybourn,02/29/2024,W,2933
40660,Armitage,02/01/2024,W,2949
40660,Armitage,02/02/2024,W,2299
40660,Armitage,02/03/2024,A,1676
40660,Armitage,02/04/2024,U,1101
40660,Armitage,02/05/2024,W,2443
40660,Armitage,02/06/2024,W,2898
40660,Armitage,02/07/2024,W,2902
40660,Armitage,02/08/2024,W,2844
40660,Armitage,02/09/2024,W,1879
40660,Armitage,02/10/2024,A,1468
40660,Armitage,02/11/2024,U,954
40660,Armitage,02/12/2024,W,2327
40660,Armitage,02/13/2024,W,3011
40660,Armitage,02/14/2024,W,3036
40660,Armitage,02/15/2024,W,2957
40660,Armitage,02/16/2024,W,2249
40660,Armitage,02/17/2024,A,1543
40660,Armitage,02/18/2024,U,1147
40660,Armitage,02/19/2024,W,1619
40660,Armitage,02/20/2024,W,2847
40660,Armitage,02/21/2024,W,2887
40660,Armitage,02/22/2024,W,2896
40660,Armitage,02/23/2024,W,2493
40660,Armitage,02/24/2024,A,1685
40660,Armitage,02/25/2024,U,1077
40660,Armitage,02/26/2024,W,2483
40660,Armitage,02/27/2024,W,2857
40660,Armitage,02/28/2024,W,2816
40660,Armitage,02/29/2024,W,2890
40670,Western/Milwaukee,02/01/2024,W,3195
40670,Western/Milwaukee,02/02/2024,W,2486
40670,Western/Milwaukee,02/03/2024,A,1896
40670,Western/Milwaukee,02/04/2024,U,1198
40670,Western/Milwaukee,02/05/2024,W,2554
40670,Western/Milwaukee,02/06/2024,W,3156
40670,Western/Milwaukee,02/07/2024,W,3181
40670,Western/Milwaukee,02/08/2024,W,3199
40670,Western/Milwaukee,02/09/2024,W,2584
40670,Western/Milwaukee,02/10/2024,A,1688
40670,Western/Milwaukee,02/11/2024,U,1106
40670,Western/Milwaukee,02/12/2024,W,2462
40670,Western/Milwaukee,02/13/2024,W,3263
40670,Western/Milwaukee,02/14/2024,W,3163
40670,Western/Milwaukee,02/15/2024,W,3216
40670,Western/Milwaukee,02/16/2024,W,2533
40670,Western/Milwaukee,02/17/2024,A,1783
40670,Western/Milwaukee,02/18/2024,U,1332
40670,Western/Milwaukee,02/19/2024,W,1976
40670,Western/Milwaukee,02/20/2024,W,3176
40670,Western/Milwaukee,02/21/2024,W,3150
40670,Western/Milwaukee,02/22/2024,W,3319
40670,Western/Milwaukee,02/23/2024,W,2561
40670,Western/Milwaukee,02/24/2024,A,1791
40670,Western/Milwaukee,02/25/2024,U,1275
40670,Western/Milwaukee,02/26/2024,W,2660
40670,Western/Milwaukee,02/27/2024,W,3222
40670,Western/Milwaukee,02/28/2024,W,3090
40670,Western/Milwaukee,02/29/2024,W,3240
40680,Adams/Wabash,02/01/2024,W,4942
40680,Adams/Wabash,02/02/2024,W,3173
40680,Adams/Wabash,02/03/2024,A,1723
40680,Adams/Wabash,02/04/2024,U,1296
40680,Adams/Wabash,02/05/2024,W,4129
40680,Adams/Wabash,02/06/2024,W,4891
40680,Adams/Wabash,02/07/2024,W,4707
40680,Adams/Wabash,02/08/2024,W,5045
40680,Adams/Wabash,02/09/2024,W,3352
40680,Adams/Wabash,02/10/2024,A,1808
40680,Adams/Wabash,02/11/2024,U,1135
40680,Adams/Wabash,02/12/2024,W,4048
40680,Adams/Wabash,02/13/2024,W,4794
40680,Adams/Wabash,02/14/2024,W,4506
40680,Adams/Wabash,02/15/2024,W,4838
40680,Adams/Wabash,02/16/2024,W,3083
40680,Adams/Wabash,02/17/2024,A,1956
40680,Adams/Wabash,02/18/2024,U,1447
40680,Adams/Wabash,02/19/2024,W,3342
40680,Adams/Wabash,02/20/2024,W,4824
40680,Adams/Wabash,02/21/2024,W,4992
40680,Adams/Wabash,02/22/2024,W,4989
40680,Adams/Wabash,02/23/2024,W,3436
40680,Adams/Wabash,02/24/2024,A,2180
40680,Adams/Wabash,02/25/2024,U,1440
40680,Adams/Wabash,02/26/2024,W,4201
40680,Adams/Wabash,02/27/2024,W,5115
40680,Adams/Wabash,02/28/2024,W,4582
40680,Adams/Wabash,02/29/2024,W,4894
40690,Dempster,02/01/2024,W,382
40690,Dempster,02/02/2024,W,405
40690,Dempster,02/03/2024,A,383
40690,Dempster,02/04/2024,U,300
40690,Dempster,02/05/2024,W,358
40690,Dempster,02/06/2024,W,442
40690,Dempster,02/07/2024,W,417
40690,Dempster,02/08/2024,W,422
40690,Dempster,02/09/2024,W,406
40690,Dempster,02/10/2024,A,394
40690,Dempster,02/11/2024,U,289
40690,Dempster,02/12/2024,W,354
40690,Dempster,02/13/2024,W,437
